size,density,graph_type,mst_algo,runtime
30,50,matrix,kruskals,2.245183229446411
30,50,matrix,kruskals,2.051384687423706
30,50,matrix,kruskals,1.9695219993591309
30,50,matrix,kruskals,2.1554880142211914
30,50,matrix,kruskals,1.8509891033172607
30,50,list,prims,0.14312076568603516
30,50,list,prims,0.14831304550170898
30,50,list,prims,0.16066789627075195
30,50,list,prims,0.16350531578063965
30,50,list,prims,0.1537189483642578
30,50,list,prims,0.1553637981414795
30,50,list,prims,0.1417386531829834
30,50,list,prims,0.15635204315185547
30,50,list,prims,0.16370487213134766
30,50,list,prims,0.17458701133728027
30,50,list,kruskals,0.1378169059753418
30,50,list,kruskals,0.13707780838012695
30,50,list,kruskals,0.13056111335754395
30,50,list,kruskals,0.1893770694732666
30,50,list,kruskals,0.13206028938293457
30,50,list,kruskals,0.13621306419372559
30,50,list,kruskals,0.1611480712890625
30,50,list,kruskals,0.15041399002075195
30,50,list,kruskals,0.14041686058044434
30,50,list,kruskals,0.15686821937561035
30,75,matrix,prims,2.2081100940704346
30,75,matrix,prims,1.9585692882537842
30,75,matrix,prims,1.8088319301605225
30,75,matrix,prims,2.641627073287964
30,75,matrix,prims,2.3114521503448486
30,75,matrix,prims,1.706218957901001
30,75,matrix,prims,2.1045188903808594
30,75,matrix,prims,2.3277909755706787
30,75,matrix,prims,3.1182777881622314
30,75,matrix,prims,1.7821857929229736
30,75,matrix,kruskals,1.7904298305511475
30,75,matrix,kruskals,2.037997007369995
30,75,matrix,kruskals,3.1257197856903076
30,75,matrix,kruskals,1.968498945236206
30,75,matrix,kruskals,1.794400691986084
30,75,matrix,kruskals,2.4283580780029297
30,75,matrix,kruskals,2.3107199668884277
30,75,matrix,kruskals,2.5874950885772705
30,75,matrix,kruskals,2.4665560722351074
30,75,matrix,kruskals,2.2274019718170166
30,75,list,prims,0.12294387817382812
30,75,list,prims,0.15576505661010742
30,75,list,prims,0.1362001895904541
30,75,list,prims,0.1281120777130127
30,75,list,prims,0.16363000869750977
30,75,list,prims,0.12592601776123047
30,75,list,prims,0.14075422286987305
30,75,list,prims,0.15091800689697266
30,75,list,prims,0.1583101749420166
30,75,list,prims,0.1840989589691162
30,75,list,kruskals,0.19087910652160645
30,75,list,kruskals,0.1416919231414795
30,75,list,kruskals,0.17259693145751953
30,75,list,kruskals,0.13338398933410645
30,75,list,kruskals,0.1573200225830078
30,75,list,kruskals,0.13429880142211914
30,75,list,kruskals,0.15867996215820312
30,75,list,kruskals,0.11394214630126953
30,75,list,kruskals,0.18336892127990723
30,75,list,kruskals,0.13493895530700684
30,100,matrix,prims,2.669740915298462
30,100,matrix,prims,1.8421440124511719
30,100,matrix,prims,2.777442216873169
30,100,matrix,prims,2.093730926513672
30,100,matrix,prims,2.0906221866607666
30,100,matrix,prims,2.468437910079956
30,100,matrix,prims,2.065335988998413
30,100,matrix,prims,1.8983440399169922
30,100,matrix,prims,2.1679069995880127
30,100,matrix,prims,2.2901570796966553
30,100,matrix,kruskals,1.999729871749878
30,100,matrix,kruskals,2.066995143890381
30,100,matrix,kruskals,2.3798561096191406
30,100,matrix,kruskals,2.3106260299682617
30,100,matrix,kruskals,2.283486843109131
30,100,matrix,kruskals,1.7635109424591064
30,100,matrix,kruskals,1.916445016860962
30,100,matrix,kruskals,2.5189449787139893
30,100,matrix,kruskals,2.211786985397339
30,100,matrix,kruskals,1.9606471061706543
30,100,list,prims,0.14168500900268555
30,100,list,prims,0.14440584182739258
30,100,list,prims,0.1250910758972168
30,100,list,prims,0.14381122589111328
30,100,list,prims,0.12044692039489746
30,100,list,prims,0.23319697380065918
30,100,list,prims,0.16740202903747559
30,100,list,prims,0.12322878837585449
30,100,list,prims,0.16155123710632324
30,100,list,prims,0.1523120403289795
30,100,list,kruskals,0.14549612998962402
30,100,list,kruskals,0.16097784042358398
30,100,list,kruskals,0.15385079383850098
30,100,list,kruskals,0.1440260410308838
30,100,list,kruskals,0.15645790100097656
30,100,list,kruskals,0.15012001991271973
30,100,list,kruskals,0.18234515190124512
30,100,list,kruskals,0.22154808044433594
30,100,list,kruskals,0.20287418365478516
30,100,list,kruskals,0.16222500801086426
50,0,matrix,prims,152.2879798412323
50,0,matrix,prims,162.05023908615112
50,0,matrix,prims,185.60374689102173
50,0,matrix,prims,156.7764539718628
50,0,matrix,prims,155.5510516166687
50,0,matrix,prims,189.3965859413147
50,0,matrix,prims,186.4595808982849
50,0,matrix,prims,181.3346869945526
50,0,matrix,prims,142.79844975471497
50,0,matrix,prims,172.81274700164795
50,0,matrix,kruskals,164.625812292099
50,0,matrix,kruskals,156.5313880443573
50,0,matrix,kruskals,154.53746795654297
50,0,matrix,kruskals,170.87171506881714
50,0,matrix,kruskals,168.0369200706482
50,0,matrix,kruskals,148.72169876098633
50,0,matrix,kruskals,181.89300680160522
50,0,matrix,kruskals,165.77169275283813
50,0,matrix,kruskals,135.2151358127594
50,0,matrix,kruskals,157.56819820404053
50,0,list,prims,3.124976873397827
50,0,list,prims,2.8585562705993652
50,0,list,prims,3.8490359783172607
50,0,list,prims,3.114136219024658
50,0,list,prims,3.1379759311676025
50,0,list,prims,3.723038911819458
50,0,list,prims,3.2405507564544678
50,0,list,prims,3.4156901836395264
50,0,list,prims,3.6773970127105713
50,0,list,prims,3.606121063232422
50,0,list,kruskals,2.936016798019409
50,0,list,kruskals,2.770911931991577
50,0,list,kruskals,3.347738027572632
50,0,list,kruskals,2.7269928455352783
50,0,list,kruskals,3.009516954421997
50,0,list,kruskals,3.2441132068634033
50,0,list,kruskals,2.8425660133361816
50,0,list,kruskals,3.1162312030792236
50,0,list,kruskals,2.8038649559020996
50,0,list,kruskals,2.771008014678955
50,25,matrix,prims,28.339893102645874
50,25,matrix,prims,30.41729187965393
50,25,matrix,prims,23.175336122512817
50,25,matrix,prims,28.286181688308716
50,25,matrix,prims,23.168740034103394
50,25,matrix,prims,28.802924156188965
50,25,matrix,prims,25.73086380958557
50,25,matrix,prims,27.383618116378784
50,25,matrix,prims,27.429168701171875
50,25,matrix,prims,28.958225965499878
50,25,matrix,kruskals,31.998126745224
50,25,matrix,kruskals,34.332783699035645
50,25,matrix,kruskals,26.109429836273193
50,25,matrix,kruskals,30.348851919174194
50,25,matrix,kruskals,27.269638061523438
50,25,matrix,kruskals,30.89359998703003
50,25,matrix,kruskals,23.10398006439209
50,25,matrix,kruskals,31.273236989974976
50,25,matrix,kruskals,25.383872032165527
50,25,matrix,kruskals,32.3044810295105
50,25,list,prims,0.8369338512420654
50,25,list,prims,0.7227640151977539
50,25,list,prims,0.5563399791717529
50,25,list,prims,0.6341350078582764
50,25,list,prims,0.5896351337432861
50,25,list,prims,0.5459020137786865
50,25,list,prims,0.558845043182373
50,25,list,prims,0.6385281085968018
50,25,list,prims,0.5068910121917725
50,25,list,prims,0.6363749504089355
50,25,list,kruskals,0.6998238563537598
50,25,list,kruskals,0.667233943939209
50,25,list,kruskals,0.6451582908630371
50,25,list,kruskals,0.8777852058410645
50,25,list,kruskals,0.5220882892608643
50,25,list,kruskals,0.545551061630249
50,25,list,kruskals,0.6716599464416504
50,25,list,kruskals,0.5494809150695801
50,25,list,kruskals,0.722740888595581
50,25,list,kruskals,0.6420321464538574
50,50,matrix,prims,29.478044986724854
50,50,matrix,prims,26.5386221408844
50,50,matrix,prims,35.44063591957092
50,50,matrix,prims,26.354363918304443
50,50,matrix,prims,28.66551113128662
50,50,matrix,prims,25.77252197265625
50,50,matrix,prims,30.36425805091858
50,50,matrix,prims,31.29561185836792
50,50,matrix,prims,24.47237992286682
50,50,matrix,prims,25.393171072006226
50,50,matrix,kruskals,28.273810863494873
50,50,matrix,kruskals,24.17871904373169
50,50,matrix,kruskals,33.40924787521362
50,50,matrix,kruskals,29.425557851791382
50,50,matrix,kruskals,34.52009987831116
50,50,matrix,kruskals,26.228713035583496
50,50,matrix,kruskals,32.28643488883972
50,50,matrix,kruskals,22.424356937408447
50,50,matrix,kruskals,39.23965382575989
50,50,matrix,kruskals,32.53357481956482
50,50,list,prims,0.6867468357086182
50,50,list,prims,0.635922908782959
50,50,list,prims,0.6750638484954834
50,50,list,prims,0.5885610580444336
50,50,list,prims,0.6739850044250488
50,50,list,prims,0.5679850578308105
50,50,list,prims,0.8245730400085449
50,50,list,prims,0.550926923751831
50,50,list,prims,0.501255989074707
50,50,list,prims,0.6486990451812744
50,50,list,kruskals,0.5203280448913574
50,50,list,kruskals,0.536909818649292
50,50,list,kruskals,0.5445606708526611
50,50,list,kruskals,0.5030262470245361
50,50,list,kruskals,0.5157849788665771
50,50,list,kruskals,0.7076997756958008
50,50,list,kruskals,0.8119938373565674
50,50,list,kruskals,0.5688741207122803
50,50,list,kruskals,0.5004749298095703
50,50,list,kruskals,0.5915861129760742
50,75,matrix,prims,29.215116024017334
50,75,matrix,prims,28.59362506866455
50,75,matrix,prims,25.366325855255127
50,75,matrix,prims,30.967212915420532
50,75,matrix,prims,26.31392478942871
50,75,matrix,prims,27.913043975830078
50,75,matrix,prims,23.9717698097229
50,75,matrix,prims,31.53806495666504
50,75,matrix,prims,24.631624937057495
50,75,matrix,prims,25.07461404800415
50,75,matrix,kruskals,34.06926107406616
50,75,matrix,kruskals,26.398676872253418
50,75,matrix,kruskals,38.79988479614258
50,75,matrix,kruskals,29.903833150863647
50,75,matrix,kruskals,25.998343229293823
50,75,matrix,kruskals,28.195618152618408
50,75,matrix,kruskals,24.82716703414917
50,75,matrix,kruskals,23.98427391052246
50,75,matrix,kruskals,31.89249610900879
50,75,matrix,kruskals,30.121047258377075
50,75,list,prims,0.7623119354248047
50,75,list,prims,0.7313408851623535
50,75,list,prims,0.5775601863861084
50,75,list,prims,0.6458380222320557
50,75,list,prims,0.8280270099639893
50,75,list,prims,0.6640799045562744
50,75,list,prims,0.48270273208618164
50,75,list,prims,0.5887510776519775
50,75,list,prims,0.5153882503509521
50,75,list,prims,0.5985651016235352
50,75,list,kruskals,0.518395185470581
50,75,list,kruskals,0.5803189277648926
50,75,list,kruskals,0.6323819160461426
50,75,list,kruskals,0.5993838310241699
50,75,list,kruskals,0.5436828136444092
50,75,list,kruskals,0.6380200386047363
50,75,list,kruskals,0.7161688804626465
50,75,list,kruskals,0.6900322437286377
50,75,list,kruskals,0.6654379367828369
50,75,list,kruskals,0.7306311130523682
50,100,matrix,prims,34.60286808013916
50,100,matrix,prims,26.369972944259644
50,100,matrix,prims,24.032351970672607
50,100,matrix,prims,27.510655164718628
50,100,matrix,prims,25.296356201171875
50,100,matrix,prims,30.872939109802246
50,100,matrix,prims,26.667838096618652
50,100,matrix,prims,23.901745796203613
50,100,matrix,prims,26.845634937286377
50,100,matrix,prims,27.583513021469116
50,100,matrix,kruskals,27.91685914993286
50,100,matrix,kruskals,30.010926961898804
50,100,matrix,kruskals,27.040027141571045
50,100,matrix,kruskals,25.017083883285522
50,100,matrix,kruskals,39.530879974365234
50,100,matrix,kruskals,28.25087881088257
50,100,matrix,kruskals,25.158203840255737
50,100,matrix,kruskals,44.00728511810303
50,100,matrix,kruskals,29.113165140151978
50,100,matrix,kruskals,32.462433099746704
50,100,list,prims,0.6591947078704834
50,100,list,prims,0.6850612163543701
50,100,list,prims,0.6969130039215088
50,100,list,prims,0.6100242137908936
50,100,list,prims,0.6755170822143555
50,100,list,prims,0.6788458824157715
50,100,list,prims,0.7494239807128906
50,100,list,prims,0.6790730953216553
50,100,list,prims,0.9365189075469971
50,100,list,prims,0.5417249202728271
50,100,list,kruskals,0.5799102783203125
50,100,list,kruskals,0.6519739627838135
50,100,list,kruskals,0.5437359809875488
50,100,list,kruskals,0.5553689002990723
50,100,list,kruskals,0.5317871570587158
50,100,list,kruskals,0.8633358478546143
50,100,list,kruskals,0.6910731792449951
50,100,list,kruskals,0.7277820110321045
50,100,list,kruskals,0.5630979537963867
50,100,list,kruskals,0.5438747406005859
